query,calls,total_exec_time,mean_exec_time,rows
"WITH pgrst_source AS ( SELECT ""public"".""users"".""id"" FROM ""public"".""users""   LIMIT $1 OFFSET $2 ) , pgrst_source_count AS (SELECT $3  FROM ""public"".""users"") SELECT (SELECT pg_catalog.count(*) FROM pgrst_source_count) AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, $4::text AS body, nullif(current_setting($5, $6), $7) AS response_headers, nullif(current_setting($8, $9), $10) AS response_status, $11 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",71,161.069557,2.26858530985915,71
"WITH pgrst_source AS ( SELECT ""public"".""access_unlocks"".""id"", ""public"".""access_unlocks"".""expires_at"" FROM ""public"".""access_unlocks"" WHERE  ""public"".""access_unlocks"".""user_id"" = $1 AND  ""public"".""access_unlocks"".""feature"" = $2 AND  ""public"".""access_unlocks"".""expires_at"" > $3   LIMIT $4 OFFSET $5 )  SELECT $6::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t), $7) AS body, nullif(current_setting($8, $9), $10) AS response_headers, nullif(current_setting($11, $12), $13) AS response_status, $14 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",4221,157.315142,0.0372696380004737,4221
"SELECT labelfile, spcmapfile, lsn FROM pg_backup_stop($1)",4,154.506176,38.626544,4
"with
all_relations as (
  select reltype
  from pg_class
  where relkind in ($1,$2,$3,$4,$5)
),
computed_rels as (
  select
    (parse_ident(p.pronamespace::regnamespace::text))[$6] as schema,
    p.proname::text                  as name,
    arg_schema.nspname::text         as rel_table_schema,
    arg_name.typname::text           as rel_table_name,
    ret_schema.nspname::text         as rel_ftable_schema,
    ret_name.typname::text           as rel_ftable_name,
    not p.proretset or p.prorows = $7 as single_row
  from pg_proc p
    join pg_type      arg_name   on arg_name.oid = p.proargtypes[$8]
    join pg_namespace arg_schema on arg_schema.oid = arg_name.typnamespace
    join pg_type      ret_name   on ret_name.oid = p.prorettype
    join pg_namespace ret_schema on ret_schema.oid = ret_name.typnamespace
  where
    p.pronargs = $9
    and p.proargtypes[$10] in (select reltype from all_relations)
    and p.prorettype in (select reltype from all_relations)
)
select
  *,
  row(rel_table_schema, rel_table_name) = row(rel_ftable_schema, rel_ftable_name) as is_self
from computed_rels",97,150.5195,1.55174742268041,0
"with base_table_info as ( select c.oid::int8 as id, nc.nspname as schema, c.relname as name, c.relkind, c.relrowsecurity as rls_enabled, c.relforcerowsecurity as rls_forced, c.relreplident, c.relowner, obj_description(c.oid) as comment, fs.srvname as foreign_server_name, fdw.fdwname as foreign_data_wrapper_name, fdw_handler.proname as foreign_data_wrapper_handler from pg_class c join pg_namespace nc on nc.oid = c.relnamespace left join pg_foreign_table ft on ft.ftrelid = c.oid left join pg_foreign_server fs on fs.oid = ft.ftserver left join pg_foreign_data_wrapper fdw on fdw.oid = fs.srvfdw left join pg_proc fdw_handler on fdw.fdwhandler = fdw_handler.oid where c.oid = $1 and not pg_is_other_temp_schema(nc.oid) and ( pg_has_role(c.relowner, $2) or has_table_privilege( c.oid, $3 ) or has_any_column_privilege(c.oid, $4) ) ), table_stats as ( select b.id, case when b.relreplident = $5 then $6 when b.relreplident = $7 then $8 when b.relreplident = $9 then $10 else $11 end as replica_identity, pg_total_relation_size(format($12, b.schema, b.name))::int8 as bytes, pg_size_pretty(pg_total_relation_size(format($13, b.schema, b.name))) as size, pg_stat_get_live_tuples(b.id) as live_rows_estimate, pg_stat_get_dead_tuples(b.id) as dead_rows_estimate from base_table_info b where b.relkind in ($14, $15) ), primary_keys as ( select i.indrelid as table_id, jsonb_agg( jsonb_build_object( $16, n.nspname, $17, c.relname, $18, i.indrelid::int8, $19, a.attname ) order by array_position(i.indkey, a.attnum) ) as primary_keys from pg_index i join pg_class c on i.indrelid = c.oid join pg_namespace n on c.relnamespace = n.oid join pg_attribute a on a.attrelid = c.oid and a.attnum = any(i.indkey) where i.indisprimary group by i.indrelid ), index_cols as ( select i.indrelid as table_id, i.indkey, array_agg( a.attname order by array_position(i.indkey, a.attnum) ) as columns from pg_index i join pg_class c on i.indrelid = c.oid join pg_attribute a on a.attrelid = c.oid and a.attnum = any(i.indkey) where i.indisunique and i.indisprimary = $20 group by i.indrelid, i.indkey ), unique_indexes as ( select ic.table_id, jsonb_agg( jsonb_build_object( $21, n.nspname, $22, c.relname, $23, ic.table_id::int8, $24, ic.columns ) ) as unique_indexes from index_cols ic join pg_class c on c.oid = ic.table_id join pg_namespace n on n.oid = c.relnamespace group by ic.table_id ), relationships as ( select c.conrelid as source_id, c.confrelid as target_id, jsonb_build_object( $25, c.oid::int8, $26, c.conname, $27, c.confdeltype, $28, c.confupdtype, $29, nsa.nspname, $30, csa.relname, $31, sa.attname, $32, nta.nspname, $33, cta.relname, $34, ta.attname ) as rel_info from pg_constraint c join pg_class csa on c.conrelid = csa.oid join pg_namespace nsa on csa.relnamespace = nsa.oid join pg_attribute sa on (sa.attrelid = c.conrelid and sa.attnum = any(c.conkey)) join pg_class cta on c.confrelid = cta.oid join pg_namespace nta on cta.relnamespace = nta.oid join pg_attribute ta on (ta.attrelid = c.confrelid and ta.attnum = any(c.confkey)) where c.contype = $35 ), columns as ( select a.attrelid as table_id, jsonb_agg(jsonb_build_object( $36, (a.attrelid || $37 || a.attnum), $38, c.oid::int8, $39, nc.nspname, $40, c.relname, $41, a.attnum, $42, a.attname, $43, case when a.atthasdef then pg_get_expr(ad.adbin, ad.adrelid) else $44 end, $45, case when t.typtype = $46 then case when bt.typelem <> $47::oid and bt.typlen = $48 then $49 when nbt.nspname = $50 then format_type(t.typbasetype, $51) else $52 end else case when t.typelem <> $53::oid and t.typlen = $54 then $55 when nt.nspname = $56 then format_type(a.atttypid, $57) else $58 end end, $59, case when t.typtype = $60 then case when nt.nspname <> $61 then concat(nt.nspname, $62, coalesce(bt.typname, t.typname)) else coalesce(bt.typname, t.typname) end else coalesce(bt.typname, t.typname) end, $63, a.attidentity in ($64, $65), $66, case a.attidentity when $67 then $68 when $69 then $70 else $71 end, $72, a.attgenerated in ($73), $74, not (a.attnotnull or t.typtype = $75 and t.typnotnull), $76, ( b.relkind in ($77, $78) or (b.relkind in ($79, $80) and pg_column_is_updatable(b.id, a.attnum, $81)) ), $82, uniques.table_id is not null, $83, check_constraints.definition, $84, col_description(c.oid, a.attnum), $85, coalesce( ( select jsonb_agg(e.enumlabel order by e.enumsortorder) from pg_catalog.pg_enum e where e.enumtypid = coalesce(bt.oid, t.oid) or e.enumtypid = coalesce(bt.typelem, t.typelem) ), $86::jsonb ) ) order by a.attnum) as columns from pg_attribute a join base_table_info b on a.attrelid = b.id join pg_class c on a.attrelid = c.oid join pg_namespace nc on c.relnamespace = nc.oid left join pg_attrdef ad on (a.attrelid = ad.adrelid and a.attnum = ad.adnum) join pg_type t on a.atttypid = t.oid join pg_namespace nt on t.typnamespace = nt.oid left join pg_type bt on (t.typtype = $87 and t.typbasetype = bt.oid) left join pg_namespace nbt on bt.typnamespace = nbt.oid left join ( select conrelid as table_id, conkey[$88] as ordinal_position from pg_catalog.pg_constraint where contype = $89 and cardinality(conkey) = $90 group by conrelid, conkey[1] ) as uniques on uniques.table_id = a.attrelid and uniques.ordinal_position = a.attnum left join ( select distinct on (conrelid, conkey[1]) conrelid as table_id, conkey[$91] as ordinal_position, substring( pg_get_constraintdef(oid, $92), $93, length(pg_get_constraintdef(oid, $94)) - $95 ) as definition from pg_constraint where contype = $96 and cardinality(conkey) = $97 order by conrelid, conkey[1], oid asc ) as check_constraints on check_constraints.table_id = a.attrelid and check_constraints.ordinal_position = a.attnum where a.attnum > $98 and not a.attisdropped group by a.attrelid ) select case b.relkind when $99 then jsonb_build_object( $100, b.relkind, $101, b.id, $102, b.schema, $103, b.name, $104, b.rls_enabled, $105, b.rls_forced, $106, ts.replica_identity, $107, ts.bytes, $108, ts.size, $109, ts.live_rows_estimate, $110, ts.dead_rows_estimate, $111, b.comment, $112, coalesce(pk.primary_keys, $113::jsonb), $114, coalesce(ui.unique_indexes, $115::jsonb), $116, coalesce( (select jsonb_agg(r.rel_info) from relationships r where r.source_id = b.id or r.target_id = b.id), $117::jsonb ), $118, coalesce(c.columns, $119::jsonb) ) when $120 then jsonb_build_object( $121, b.relkind, $122, b.id, $123, b.schema, $124, b.name, $125, b.rls_enabled, $126, b.rls_forced, $127, ts.replica_identity, $128, ts.bytes, $129, ts.size, $130, ts.live_rows_estimate, $131, ts.dead_rows_estimate, $132, b.comment, $133, coalesce(pk.primary_keys, $134::jsonb), $135, coalesce(ui.unique_indexes, $136::jsonb), $137, coalesce( (select jsonb_agg(r.rel_info) from relationships r where r.source_id = b.id or r.target_id = b.id), $138::jsonb ), $139, coalesce(c.columns, $140::jsonb) ) when $141 then jsonb_build_object( $142, b.relkind, $143, b.id, $144, b.schema, $145, b.name, $146, (pg_relation_is_updatable(b.id, $147) & $148) = $149, $150, b.comment, $151, coalesce(c.columns, $152::jsonb) ) when $153 then jsonb_build_object( $154, b.relkind, $155, b.id, $156, b.schema, $157, b.name, $158, $159, $160, b.comment, $161, coalesce(c.columns, $162::jsonb) ) when $163 then jsonb_build_object( $164, b.relkind, $165, b.id, $166, b.schema, $167, b.name, $168, b.comment, $169, b.foreign_server_name, $170, b.foreign_data_wrapper_name, $171, b.foreign_data_wrapper_handler, $172, coalesce(c.columns, $173::jsonb) ) end as entity from base_table_info b left join table_stats ts on b.id = ts.id left join primary_keys pk on b.id = pk.table_id left join unique_indexes ui on b.id = ui.table_id left join columns c on b.id = c.table_id",13,147.712248,11.3624806153846,13
"WITH pgrst_source AS ( SELECT ""public"".""users"".""id"", ""public"".""users"".""email"", ""public"".""users"".""role"", ""public"".""users"".""coin_balance"", ""public"".""users"".""is_premium"", ""public"".""users"".""created_at"", row_to_json(""users_profiles_1"".*)::jsonb AS ""profiles"", row_to_json(""users_bot_configs_1"".*)::jsonb AS ""bot_configs"" FROM ""public"".""users"" LEFT JOIN LATERAL ( SELECT ""profiles_1"".""display_name"", ""profiles_1"".""age"", ""profiles_1"".""gender"", ""profiles_1"".""city"", ""profiles_1"".""photos"" FROM ""public"".""profiles"" AS ""profiles_1"" WHERE ""profiles_1"".""id"" = ""public"".""users"".""id""   LIMIT $1 OFFSET $2 ) AS ""users_profiles_1"" ON $8  LEFT JOIN LATERAL ( SELECT ""bot_configs_1"".""personality_prompt"", ""bot_configs_1"".""behavior_settings"", ""bot_configs_1"".""tone"", ""bot_configs_1"".""language_mode"", ""bot_configs_1"".""auto_like_rate"", ""bot_configs_1"".""engagement_intensity"", ""bot_configs_1"".""cooldown_hours"", ""bot_configs_1"".""response_delay_min_s"", ""bot_configs_1"".""response_delay_max_s"", ""bot_configs_1"".""auto_story"", ""bot_configs_1"".""profile_rotation_minutes"", ""bot_configs_1"".""use_global"" FROM ""public"".""bot_configs"" AS ""bot_configs_1"" WHERE ""bot_configs_1"".""user_id"" = ""public"".""users"".""id""   LIMIT $3 OFFSET $4 ) AS ""users_bot_configs_1"" ON $9 WHERE  ""public"".""users"".""role"" = $5  ORDER BY ""public"".""users"".""created_at"" DESC  LIMIT $6 OFFSET $7 )  SELECT $10::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t), $11) AS body, nullif(current_setting($12, $13), $14) AS response_headers, nullif(current_setting($15, $16), $17) AS response_status, $18 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",46,147.584045,3.20834880434783,46
"WITH
pks_uniques_cols AS (
  SELECT
    conrelid,
    array_agg(key order by key) as cols
  FROM pg_constraint,
  LATERAL unnest(conkey) AS _(key)
  WHERE
    contype IN ($1, $2)
    AND connamespace <> $3::regnamespace
  GROUP BY oid, conrelid
)
SELECT
  ns1.nspname AS table_schema,
  tab.relname AS table_name,
  ns2.nspname AS foreign_table_schema,
  other.relname AS foreign_table_name,
  traint.conrelid = traint.confrelid AS is_self,
  traint.conname  AS constraint_name,
  column_info.cols_and_fcols,
  (column_info.cols IN (SELECT cols FROM pks_uniques_cols WHERE conrelid = traint.conrelid)) AS one_to_one
FROM pg_constraint traint
JOIN LATERAL (
  SELECT
    array_agg(row(cols.attname, refs.attname) order by ord) AS cols_and_fcols,
    array_agg(cols.attnum order by cols.attnum) AS cols
  FROM unnest(traint.conkey, traint.confkey) WITH ORDINALITY AS _(col, ref, ord)
  JOIN pg_attribute cols ON cols.attrelid = traint.conrelid AND cols.attnum = col
  JOIN pg_attribute refs ON refs.attrelid = traint.confrelid AND refs.attnum = ref
) AS column_info ON $4
JOIN pg_namespace ns1 ON ns1.oid = traint.connamespace
JOIN pg_class tab ON tab.oid = traint.conrelid
JOIN pg_class other ON other.oid = traint.confrelid
JOIN pg_namespace ns2 ON ns2.oid = other.relnamespace
WHERE traint.contype = $5
AND traint.conparentid = $6
ORDER BY traint.conrelid, traint.conname",97,147.346769,1.5190388556701,3811
"WITH pgrst_source AS (INSERT INTO ""public"".""profile_views""(""viewed_id"", ""viewer_id"") SELECT ""pgrst_body"".""viewed_id"", ""pgrst_body"".""viewer_id"" FROM (SELECT $1 AS json_data) pgrst_payload, LATERAL (SELECT ""viewed_id"", ""viewer_id"" FROM json_to_record(pgrst_payload.json_data) AS _(""viewed_id"" uuid, ""viewer_id"" uuid) ) pgrst_body  RETURNING $2) SELECT $3 AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, array[]::text[] AS header, $4::text AS body, nullif(current_setting($5, $6), $7) AS response_headers, nullif(current_setting($8, $9), $10) AS response_status, $11 AS response_inserted FROM (SELECT * FROM pgrst_source) _postgrest_t",106,143.459403,1.35339059433962,106
"SELECT refresh_tokens.created_at, refresh_tokens.id, refresh_tokens.instance_id, refresh_tokens.parent, refresh_tokens.revoked, refresh_tokens.session_id, refresh_tokens.token, refresh_tokens.updated_at, refresh_tokens.user_id FROM refresh_tokens AS refresh_tokens WHERE token = $1 LIMIT $2",116,137.980732,1.18948906896552,116
"SELECT
  pol.oid :: int8 AS id,
  n.nspname AS schema,
  c.relname AS table,
  c.oid :: int8 AS table_id,
  pol.polname AS name,
  CASE
    WHEN pol.polpermissive THEN $1 :: text
    ELSE $2 :: text
  END AS action,
  CASE
    WHEN pol.polroles = $3 :: oid [] THEN array_to_json(
      string_to_array($4 :: text, $5 :: text) :: name []
    )
    ELSE array_to_json(
      ARRAY(
        SELECT
          pg_roles.rolname
        FROM
          pg_roles
        WHERE
          pg_roles.oid = ANY (pol.polroles)
        ORDER BY
          pg_roles.rolname
      )
    )
  END AS roles,
  CASE
    pol.polcmd
    WHEN $6 :: ""char"" THEN $7 :: text
    WHEN $8 :: ""char"" THEN $9 :: text
    WHEN $10 :: ""char"" THEN $11 :: text
    WHEN $12 :: ""char"" THEN $13 :: text
    WHEN $14 :: ""char"" THEN $15 :: text
    ELSE $16 :: text
  END AS command,
  pg_get_expr(pol.polqual, pol.polrelid) AS definition,
  pg_get_expr(pol.polwithcheck, pol.polrelid) AS check
FROM
  pg_policy pol
  JOIN pg_class c ON c.oid = pol.polrelid
  LEFT JOIN pg_namespace n ON n.oid = c.relnamespace
WHERE
  n.nspname IN ($17)",33,131.421611,3.98247306060606,803
"-- PASSES TABLE
-- Records skipped profiles so they don't show up again.
create table public.passes (
  id uuid default uuid_generate_v4() primary key,
  from_user uuid references public.users on delete cascade,
  to_user uuid references public.users on delete cascade,
  created_at timestamptz default now(),
  unique(from_user, to_user)
)",1,129.973378,129.973378,0
"CREATE TABLE IF NOT EXISTS realtime.messages_2026_02_19
PARTITION OF realtime.messages
FOR VALUES FROM ('2026-02-19') TO ('2026-02-20')",2,128.432763,64.2163815,0
select setting from pg_config where name = $1,486,126.911604,0.261134987654321,486
BEGIN ISOLATION LEVEL READ COMMITTED READ WRITE,4143,126.068199,0.0304292056480811,0
"WITH pgrst_source AS ( SELECT ""public"".""profiles"".""photos"" FROM ""public"".""profiles"" WHERE  ""public"".""profiles"".""id"" = $1   LIMIT $2 OFFSET $3 )  SELECT $4::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t), $5) AS body, nullif(current_setting($6, $7), $8) AS response_headers, nullif(current_setting($9, $10), $11) AS response_status, $12 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",1260,119.740407,0.0950320690476192,1260
"WITH pgrst_source AS (SELECT pgrst_call.pgrst_scalar FROM (SELECT $1 AS json_data) pgrst_payload, LATERAL (SELECT ""p_match_id"", ""p_gift_id"" FROM json_to_record(pgrst_payload.json_data) AS _(""p_match_id"" uuid, ""p_gift_id"" uuid) LIMIT $4) pgrst_body , LATERAL (SELECT ""public"".""send_gift""(""p_match_id"" := pgrst_body.""p_match_id"", ""p_gift_id"" := pgrst_body.""p_gift_id"") pgrst_scalar) pgrst_call) SELECT $5::bigint AS total_result_set, $6 AS page_total, coalesce(json_agg(_postgrest_t.pgrst_scalar)->$7, $8) AS body, nullif(current_setting($9, $10), $11) AS response_headers, nullif(current_setting($12, $13), $14) AS response_status, $15 AS response_inserted FROM (SELECT ""send_gift"".* FROM ""pgrst_source"" AS ""send_gift""   LIMIT $2 OFFSET $3) _postgrest_t",9,112.747925,12.5275472222222,9
"WITH pgrst_source AS (INSERT INTO ""public"".""messages""(""content"", ""match_id"", ""sender_id"", ""type"") SELECT ""pgrst_body"".""content"", ""pgrst_body"".""match_id"", ""pgrst_body"".""sender_id"", ""pgrst_body"".""type"" FROM (SELECT $1 AS json_data) pgrst_payload, LATERAL (SELECT ""content"", ""match_id"", ""sender_id"", ""type"" FROM json_to_record(pgrst_payload.json_data) AS _(""content"" text, ""match_id"" uuid, ""sender_id"" uuid, ""type"" text) ) pgrst_body  RETURNING ""public"".""messages"".*) SELECT $2 AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, array[]::text[] AS header, coalesce(json_agg(_postgrest_t)->$3, $4) AS body, nullif(current_setting($5, $6), $7) AS response_headers, nullif(current_setting($8, $9), $10) AS response_status, $11 AS response_inserted FROM (SELECT ""messages"".* FROM ""pgrst_source"" AS ""messages""   ) _postgrest_t",18,111.269037,6.18161316666667,18
"WITH pgrst_source AS ( SELECT ""public"".""users"".* FROM ""public"".""users"" WHERE  ""public"".""users"".""id"" = $1   LIMIT $2 OFFSET $3 )  SELECT $4::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t)->$5, $6) AS body, nullif(current_setting($7, $8), $9) AS response_headers, nullif(current_setting($10, $11), $12) AS response_status, $13 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",567,108.510325,0.191376234567901,567
"CREATE TABLE IF NOT EXISTS realtime.messages_2026_02_20
PARTITION OF realtime.messages
FOR VALUES FROM ('2026-02-20') TO ('2026-02-21')",1,107.757574,107.757574,0
"WITH pgrst_source AS (INSERT INTO ""public"".""likes""(""from_user"", ""to_user"") SELECT ""pgrst_body"".""from_user"", ""pgrst_body"".""to_user"" FROM (SELECT $1 AS json_data) pgrst_payload, LATERAL (SELECT ""from_user"", ""to_user"" FROM json_to_record(pgrst_payload.json_data) AS _(""from_user"" uuid, ""to_user"" uuid) ) pgrst_body  RETURNING $2) SELECT $3 AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, array[]::text[] AS header, $4::text AS body, nullif(current_setting($5, $6), $7) AS response_headers, nullif(current_setting($8, $9), $10) AS response_status, $11 AS response_inserted FROM (SELECT * FROM pgrst_source) _postgrest_t",10,101.869873,10.1869873,10
"WITH pgrst_source AS ( SELECT ""public"".""likes"".""from_user"", ""public"".""likes"".""created_at"" FROM ""public"".""likes"" WHERE  ""public"".""likes"".""to_user"" = $1  ORDER BY ""public"".""likes"".""created_at"" DESC  LIMIT $2 OFFSET $3 )  SELECT $4::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t), $5) AS body, nullif(current_setting($6, $7), $8) AS response_headers, nullif(current_setting($9, $10), $11) AS response_status, $12 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",69,100.275951,1.45327465217391,69
"-- Push subscriptions

create table if not exists public.push_subscriptions (
  id uuid default uuid_generate_v4() primary key,
  user_id uuid references public.users on delete cascade,
  endpoint text not null,
  p256dh text not null,
  auth text not null,
  user_agent text,
  created_at timestamptz default now(),
  unique(user_id, endpoint)
)",1,97.253464,97.253464,0
"WITH pgrst_source AS ( SELECT ""public"".""ai_usage"".""id"" FROM ""public"".""ai_usage"" WHERE  ""public"".""ai_usage"".""created_at"" >= $1   LIMIT $2 OFFSET $3 ) , pgrst_source_count AS (SELECT $5  FROM ""public"".""ai_usage"" WHERE  ""public"".""ai_usage"".""created_at"" >= $4) SELECT (SELECT pg_catalog.count(*) FROM pgrst_source_count) AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, $6::text AS body, nullif(current_setting($7, $8), $9) AS response_headers, nullif(current_setting($10, $11), $12) AS response_status, $13 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",71,92.616443,1.30445694366197,71
"WITH pgrst_source AS ( SELECT ""public"".""users"".""role"" FROM ""public"".""users"" WHERE  ""public"".""users"".""id"" = $1   LIMIT $2 OFFSET $3 )  SELECT $4::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t), $5) AS body, nullif(current_setting($6, $7), $8) AS response_headers, nullif(current_setting($9, $10), $11) AS response_status, $12 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",709,91.000114,0.12834994922426,709
"insert into ""objects"" (""bucket_id"", ""metadata"", ""name"", ""owner"", ""owner_id"", ""user_metadata"", ""version"") values ($1, DEFAULT, $2, $3, $4, DEFAULT, $5)",11,90.589397,8.23539972727273,11
"WITH pgrst_source AS ( SELECT ""public"".""messages"".""id"" FROM ""public"".""messages"" WHERE  ""public"".""messages"".""match_id"" = ANY ($1)  AND  ""public"".""messages"".""sender_id"" <> $2 AND  ""public"".""messages"".""read_at"" IS NULL   LIMIT $3 OFFSET $4 ) , pgrst_source_count AS (SELECT $7  FROM ""public"".""messages"" WHERE  ""public"".""messages"".""match_id"" = ANY ($5)  AND  ""public"".""messages"".""sender_id"" <> $6 AND  ""public"".""messages"".""read_at"" IS NULL) SELECT (SELECT pg_catalog.count(*) FROM pgrst_source_count) AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, $8::text AS body, nullif(current_setting($9, $10), $11) AS response_headers, nullif(current_setting($12, $13), $14) AS response_status, $15 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",963,85.4124200000002,0.0886941017653167,963
"WITH pgrst_source AS ( SELECT ""public"".""bank_transfers"".""id"" FROM ""public"".""bank_transfers"" WHERE  ""public"".""bank_transfers"".""status"" = $1   LIMIT $2 OFFSET $3 ) , pgrst_source_count AS (SELECT $5  FROM ""public"".""bank_transfers"" WHERE  ""public"".""bank_transfers"".""status"" = $4) SELECT (SELECT pg_catalog.count(*) FROM pgrst_source_count) AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, $6::text AS body, nullif(current_setting($7, $8), $9) AS response_headers, nullif(current_setting($10, $11), $12) AS response_status, $13 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",71,83.410709,1.17479871830986,71
"WITH pgrst_source AS ( SELECT ""public"".""profiles"".*, row_to_json(""profiles_users_1"".*)::jsonb AS ""users"" FROM ""public"".""profiles"" LEFT JOIN LATERAL ( SELECT ""users_1"".""id"", ""users_1"".""is_premium"", ""users_1"".""last_active_at"" FROM ""public"".""users"" AS ""users_1"" WHERE ""users_1"".""id"" = ""public"".""profiles"".""id""   LIMIT $1 OFFSET $2 ) AS ""profiles_users_1"" ON $9 WHERE  ""public"".""profiles"".""hide_from_discovery"" = $3 AND NOT ""public"".""profiles"".""id"" = ANY ($4)  AND  ""public"".""profiles"".""age"" >= $5 AND  ""public"".""profiles"".""age"" <= $6  ORDER BY ""public"".""profiles"".""updated_at"" DESC  LIMIT $7 OFFSET $8 )  SELECT $10::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t), $11) AS body, nullif(current_setting($12, $13), $14) AS response_headers, nullif(current_setting($15, $16), $17) AS response_status, $18 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",11,82.022558,7.45659618181818,11
"WITH pgrst_source AS ( SELECT ""public"".""favorites"".""to_user"" FROM ""public"".""favorites"" WHERE  ""public"".""favorites"".""from_user"" = $1   LIMIT $2 OFFSET $3 )  SELECT $4::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t), $5) AS body, nullif(current_setting($6, $7), $8) AS response_headers, nullif(current_setting($9, $10), $11) AS response_status, $12 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",182,81.665761,0.448712972527473,182
"UPDATE ""users"" AS users SET ""last_sign_in_at"" = $1, ""updated_at"" = $2 WHERE users.id = $3",109,79.685517,0.731059788990826,109
"-- Advanced bot controls

create table if not exists public.bot_global_settings (
  id uuid default uuid_generate_v4() primary key,
  global_prompt text,
  tone text default 'playful',
  language_mode text default 'auto',
  auto_like_rate int default 20, -- percent
  engagement_intensity text default 'medium',
  cooldown_hours int default 24,
  active_hours jsonb default '[]'::jsonb,
  response_delay_min_s int default 3,
  response_delay_max_s int default 12,
  auto_story boolean default false,
  profile_rotation_minutes int default 0,
  allow_initiate boolean default false,
  updated_at timestamptz default now()
)",5,78.98173,15.796346,0
"WITH pgrst_source AS ( SELECT ""public"".""matches"".* FROM ""public"".""matches"" WHERE  ""public"".""matches"".""id"" = $1   LIMIT $2 OFFSET $3 )  SELECT $4::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t)->$5, $6) AS body, nullif(current_setting($7, $8), $9) AS response_headers, nullif(current_setting($10, $11), $12) AS response_status, $13 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",474,76.23354,0.160830253164557,474
"WITH pgrst_source AS ( SELECT ""public"".""passes"".""to_user"" FROM ""public"".""passes"" WHERE  ""public"".""passes"".""from_user"" = $1   LIMIT $2 OFFSET $3 )  SELECT $4::bigint AS total_result_set, pg_catalog.count(_postgrest_t) AS page_total, coalesce(json_agg(_postgrest_t), $5) AS body, nullif(current_setting($6, $7), $8) AS response_headers, nullif(current_setting($9, $10), $11) AS response_status, $12 AS response_inserted FROM ( SELECT * FROM pgrst_source ) _postgrest_t",274,73.313238,0.267566562043796,274
"select t.oid,
	case when nsp.nspname in ($1, $2) then t.typname
		else nsp.nspname||$3||t.typname
	end
from pg_type t
left join pg_type base_type on t.typelem=base_type.oid
left join pg_class base_cls ON base_type.typrelid = base_cls.oid
left join pg_namespace nsp on t.typnamespace=nsp.oid
where (
	  t.typtype in($4, $5, $6, $7)
	  and (base_type.oid is null or base_type.typtype in($8, $9, $10))
	)",12,70.006114,5.83384283333333,2216
SET client_encoding = 'UTF8',5561,65.8840739999997,0.0118475227477072,0
